contract,date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice
ETH-12APR19-150-C,2019-03-31,ETH,12APR19,150,C,0.013999999999999999,50.5,9,140.4
ETH-12APR19-150-C,2019-04-01,ETH,12APR19,150,C,0.013999999999999999,51.88,3,140.86
ETH-12APR19-150-C,2019-04-02,ETH,12APR19,150,C,0.124,91.97,14,166.96
ETH-12APR19-150-C,2019-04-03,ETH,12APR19,150,C,0.10400000000000001,106.11,24,160.85
ETH-12APR19-150-C,2019-04-04,ETH,12APR19,150,C,0.091,102.38,18,158.81
ETH-12APR19-150-C,2019-04-05,ETH,12APR19,150,C,0.081,94.8,8,157.37
ETH-12APR19-150-C,2019-04-06,ETH,12APR19,150,C,0.112,92.02,5,166.52
ETH-12APR19-150-C,2019-04-07,ETH,12APR19,150,C,0.146,128.92,1,173.07
ETH-12APR19-150-C,2019-04-08,ETH,12APR19,150,C,0.204,160.11,2,186.24
ETH-12APR19-150-C,2019-04-09,ETH,12APR19,150,C,0.158,155.83,1,176.87
ETH-12APR19-150-C,2019-04-10,ETH,12APR19,150,C,0.16,166.68,1,177.33
ETH-12APR19-150-C,2019-04-11,ETH,12APR19,150,C,0.081,91.12,4,163.17
ETH-10MAY19-200-P,2019-05-05,ETH,10MAY19,200,P,0.262,0.0,1,157.42
ETH-10MAY19-200-P,2019-05-07,ETH,10MAY19,200,P,0.177,142.42,7,170.85
ETH-10MAY19-200-P,2019-05-08,ETH,10MAY19,200,P,0.195,0.0,3,167.31
BTC-31MAY19-4500-C,2019-04-11,BTC,31MAY19,4500,C,0.162,66.13,1,5099.26
BTC-31MAY19-4500-C,2019-04-12,BTC,31MAY19,4500,C,0.147,60.23,1,5035.63
BTC-31MAY19-4500-C,2019-04-14,BTC,31MAY19,4500,C,0.14,53.23,1,5058.53
BTC-31MAY19-4500-C,2019-04-23,BTC,31MAY19,4500,C,0.21600000000000005,75.44,1,5583.25
BTC-31MAY19-4500-C,2019-04-25,BTC,31MAY19,4500,C,0.132,61.45,1,4991.06
BTC-31MAY19-4500-C,2019-05-03,BTC,31MAY19,4500,C,0.217,41.36,2,5742.73
BTC-31MAY19-4500-C,2019-05-07,BTC,31MAY19,4500,C,0.219,0.0,1,5765.37
BTC-31MAY19-4500-C,2019-05-08,BTC,31MAY19,4500,C,0.2355,47.96,5,5882.71
ETH-10MAY19-120-C,2019-05-07,ETH,10MAY19,120,C,0.3,0.0,1,171.57
ETH-27SEP19-120-P,2019-03-27,ETH,27SEP19,120,P,0.127,71.28,5,137.61
ETH-27SEP19-120-P,2019-03-28,ETH,27SEP19,120,P,0.119,68.23,4,137.52
ETH-27SEP19-120-P,2019-03-30,ETH,27SEP19,120,P,0.094,66.03,1,142.31
ETH-27SEP19-120-P,2019-04-02,ETH,27SEP19,120,P,0.078,72.57,5,155.36
ETH-27SEP19-120-P,2019-04-03,ETH,27SEP19,120,P,0.065,77.33,1,166.86
ETH-27SEP19-120-P,2019-04-06,ETH,27SEP19,120,P,0.062,74.58,1,164.95
ETH-27SEP19-120-P,2019-04-08,ETH,27SEP19,120,P,0.043,76.37,6,178.66
ETH-27SEP19-120-P,2019-04-09,ETH,27SEP19,120,P,0.054000000000000006,84.08,1,177.74
ETH-27SEP19-120-P,2019-04-11,ETH,27SEP19,120,P,0.066,78.11,14,164.17
ETH-27SEP19-120-P,2019-04-12,ETH,27SEP19,120,P,0.053,70.52,1,164.31
ETH-27SEP19-120-P,2019-04-14,ETH,27SEP19,120,P,0.054000000000000006,70.14,5,163.95
ETH-27SEP19-120-P,2019-04-15,ETH,27SEP19,120,P,0.059000000000000004,70.27,2,159.82
ETH-27SEP19-120-P,2019-04-16,ETH,27SEP19,120,P,0.05,68.75,7,164.49
ETH-27SEP19-120-P,2019-04-17,ETH,27SEP19,120,P,0.05,70.46,1,167.04
ETH-27SEP19-120-P,2019-04-18,ETH,27SEP19,120,P,0.04,70.34,2,173.87
ETH-27SEP19-120-P,2019-04-19,ETH,27SEP19,120,P,0.043,71.28,3,172.68
ETH-27SEP19-120-P,2019-04-20,ETH,27SEP19,120,P,0.037000000000000005,67.71,1,173.7
ETH-27SEP19-120-P,2019-04-24,ETH,27SEP19,120,P,0.05,66.95,9,161.08
ETH-27SEP19-120-P,2019-04-25,ETH,27SEP19,120,P,0.046,61.73,8,158.33
ETH-27SEP19-120-P,2019-04-26,ETH,27SEP19,120,P,0.054000000000000006,61.53,9,151.2
ETH-27SEP19-120-P,2019-04-27,ETH,27SEP19,120,P,0.047,61.6,2,156.35
ETH-27SEP19-120-P,2019-04-28,ETH,27SEP19,120,P,0.058,63.92,3,153.22
ETH-27SEP19-120-P,2019-04-29,ETH,27SEP19,120,P,0.056,63.21,1,153.56
ETH-27SEP19-120-P,2019-04-30,ETH,27SEP19,120,P,0.045,59.74,34,156.7
ETH-27SEP19-120-P,2019-05-01,ETH,27SEP19,120,P,0.047,63.43,4,159.68
ETH-27SEP19-120-P,2019-05-02,ETH,27SEP19,120,P,0.042,61.17,3,160.26
ETH-27SEP19-120-P,2019-05-05,ETH,27SEP19,120,P,0.045,63.99,3,159.64
ETH-27SEP19-120-P,2019-05-06,ETH,27SEP19,120,P,0.036000000000000004,66.33,5,169.95
ETH-27SEP19-120-P,2019-05-07,ETH,27SEP19,120,P,0.035,67.18,8,171.44
ETH-27SEP19-120-P,2019-05-08,ETH,27SEP19,120,P,0.038,66.08,2,167.94
ETH-27SEP19-120-P,2019-05-09,ETH,27SEP19,120,P,0.039,66.11,9,167.27
ETH-27SEP19-120-P,2019-05-10,ETH,27SEP19,120,P,0.037000000000000005,67.3,3,170.77
ETH-27SEP19-120-P,2019-05-11,ETH,27SEP19,120,P,0.031,77.11,2,190.88
ETH-27SEP19-120-P,2019-05-12,ETH,27SEP19,120,P,0.028999999999999998,77.99,5,193.17
BTC-5APR19-5250-C,2019-04-02,BTC,5APR19,5250,C,0.008,98.35,26,4882.96
BTC-5APR19-5250-C,2019-04-03,BTC,5APR19,5250,C,0.006999999999999999,109.66,80,4946.57
BTC-5APR19-5250-C,2019-04-04,BTC,5APR19,5250,C,0.0005,100.33,49,4936.02
BTC-5APR19-5250-C,2019-04-05,BTC,5APR19,5250,C,0.001,170.07,4,4905.05
BTC-29MAR19-4250-P,2019-02-19,BTC,29MAR19,4250,P,0.1235,56.5,1,3916.51
BTC-29MAR19-4250-P,2019-02-20,BTC,29MAR19,4250,P,0.101,38.54,3,3924.0
BTC-29MAR19-4250-P,2019-02-21,BTC,29MAR19,4250,P,0.1225,54.49,1,3893.88
BTC-29MAR19-4250-P,2019-02-23,BTC,29MAR19,4250,P,0.12,58.16,1,3932.84
BTC-29MAR19-4250-P,2019-02-24,BTC,29MAR19,4250,P,0.1885,72.43,5,3750.09
BTC-29MAR19-4250-P,2019-02-26,BTC,29MAR19,4250,P,0.152,58.17,1,3792.73
BTC-29MAR19-4250-P,2019-02-27,BTC,29MAR19,4250,P,0.145,58.56,2,3819.04
BTC-29MAR19-4250-P,2019-02-28,BTC,29MAR19,4250,P,0.138,57.26,3,3836.16
BTC-29MAR19-4250-P,2019-03-04,BTC,29MAR19,4250,P,0.16399999999999998,51.5,3,3693.2
BTC-29MAR19-4250-P,2019-03-06,BTC,29MAR19,4250,P,0.128,50.8,6,3823.09
BTC-29MAR19-4250-P,2019-03-07,BTC,29MAR19,4250,P,0.11800000000000001,45.66,3,3840.65
BTC-29MAR19-4250-P,2019-03-08,BTC,29MAR19,4250,P,0.1065,46.5,1,3892.78
BTC-29MAR19-4250-P,2019-03-11,BTC,29MAR19,4250,P,0.1135,46.18,2,3852.71
BTC-29MAR19-4250-P,2019-03-13,BTC,29MAR19,4250,P,0.1195,50.95,6,3845.35
BTC-29MAR19-4250-P,2019-03-14,BTC,29MAR19,4250,P,0.117,53.62,3,3850.83
BTC-29MAR19-4250-P,2019-03-15,BTC,29MAR19,4250,P,0.103,51.77,6,3897.68
BTC-29MAR19-4250-P,2019-03-17,BTC,29MAR19,4250,P,0.081,43.96,2,3969.45
BTC-29MAR19-4250-P,2019-03-19,BTC,29MAR19,4250,P,0.0815,46.98,2,3960.8
BTC-29MAR19-4250-P,2019-03-21,BTC,29MAR19,4250,P,0.08800000000000001,46.59,2,3932.41
BTC-29MAR19-4250-P,2019-03-22,BTC,29MAR19,4250,P,0.068,35.13,2,3996.93
BTC-29MAR19-4250-P,2019-03-23,BTC,29MAR19,4250,P,0.0675,39.61,1,3994.12
BTC-29MAR19-4250-P,2019-03-25,BTC,29MAR19,4250,P,0.0985,69.38,2,3883.91
BTC-29MAR19-4250-P,2019-03-27,BTC,29MAR19,4250,P,0.061,0.0,4,4011.28
BTC-29MAR19-4250-P,2019-03-29,BTC,29MAR19,4250,P,0.054000000000000006,0.0,1,4029.28
BTC-17MAY19-7500-P,2019-05-11,BTC,17MAY19,7500,P,0.052000000000000005,99.08,11,7442.32
BTC-17MAY19-7500-P,2019-05-12,BTC,17MAY19,7500,P,0.08199999999999999,93.85,18,7063.37
BTC-26APR19-5750-C,2019-04-02,BTC,26APR19,5750,C,0.013999999999999999,66.61,5,4819.5
BTC-26APR19-5750-C,2019-04-03,BTC,26APR19,5750,C,0.044000000000000004,78.71,17,5275.82
BTC-26APR19-5750-C,2019-04-04,BTC,26APR19,5750,C,0.018000000000000002,73.52,2,4858.75
BTC-26APR19-5750-C,2019-04-05,BTC,26APR19,5750,C,0.021,70.53,3,5018.49
BTC-26APR19-5750-C,2019-04-06,BTC,26APR19,5750,C,0.02,69.41,1,5020.51
BTC-26APR19-5750-C,2019-04-08,BTC,26APR19,5750,C,0.028999999999999998,70.57,3,5276.06
BTC-26APR19-5750-C,2019-04-09,BTC,26APR19,5750,C,0.0175,62.18,12,5195.84
BTC-26APR19-5750-C,2019-04-10,BTC,26APR19,5750,C,0.0265,60.92,12,5416.07
BTC-26APR19-5750-C,2019-04-11,BTC,26APR19,5750,C,0.013999999999999999,68.91,4,5048.24
BTC-26APR19-5750-C,2019-04-12,BTC,26APR19,5750,C,0.01,62.87,9,5077.01
BTC-26APR19-5750-C,2019-04-13,BTC,26APR19,5750,C,0.005,51.5,1,5090.88
BTC-26APR19-5750-C,2019-04-14,BTC,26APR19,5750,C,0.0095,60.39,5,5173.01
BTC-26APR19-5750-C,2019-04-15,BTC,26APR19,5750,C,0.006999999999999999,65.8,3,5046.96
BTC-26APR19-5750-C,2019-04-16,BTC,26APR19,5750,C,0.004,49.9,8,5190.35
BTC-26APR19-5750-C,2019-04-17,BTC,26APR19,5750,C,0.006,56.16,14,5229.14
BTC-26APR19-5750-C,2019-04-18,BTC,26APR19,5750,C,0.0055,54.89,18,5275.18
BTC-26APR19-5750-C,2019-04-19,BTC,26APR19,5750,C,0.005,55.77,39,5280.11
BTC-26APR19-5750-C,2019-04-20,BTC,26APR19,5750,C,0.0045,55.19,3,5302.41
BTC-26APR19-5750-C,2019-04-21,BTC,26APR19,5750,C,0.0035,63.68,6,5253.99
BTC-26APR19-5750-C,2019-04-22,BTC,26APR19,5750,C,0.0035,56.6,12,5401.66
BTC-26APR19-5750-C,2019-04-23,BTC,26APR19,5750,C,0.0075,63.77,59,5549.92
BTC-26APR19-5750-C,2019-04-24,BTC,26APR19,5750,C,0.002,69.06,11,5442.12
BTC-26APR19-5750-C,2019-04-25,BTC,26APR19,5750,C,0.001,203.57,17,5094.19
BTC-19APR19-4875-C,2019-04-05,BTC,19APR19,4875,C,0.07,73.28,1,5008.75
BTC-19APR19-4875-C,2019-04-09,BTC,19APR19,4875,C,0.084,71.16,1,5212.34
BTC-19APR19-4875-C,2019-04-10,BTC,19APR19,4875,C,0.085,63.63,1,5262.05
BTC-19APR19-4875-C,2019-04-11,BTC,19APR19,4875,C,0.0495,54.23,2,5032.81
BTC-19APR19-4875-C,2019-04-12,BTC,19APR19,4875,C,0.0475,45.22,10,5068.36
BTC-19APR19-4875-C,2019-04-13,BTC,19APR19,4875,C,0.047,37.75,5,5091.41
BTC-19APR19-4875-C,2019-04-14,BTC,19APR19,4875,C,0.057,32.2,1,5165.66
BTC-19APR19-4875-C,2019-04-15,BTC,19APR19,4875,C,0.0355,53.66,5,4999.89
BTC-19APR19-4875-C,2019-04-16,BTC,19APR19,4875,C,0.0525,55.73,5,5127.06
BTC-19APR19-4875-C,2019-04-17,BTC,19APR19,4875,C,0.063,58.22,2,5196.01
ETH-27SEP19-300-C,2019-03-26,ETH,27SEP19,300,C,0.023,75.81,1,133.18
ETH-27SEP19-300-C,2019-03-31,ETH,27SEP19,300,C,0.026,74.21,2,140.31
ETH-27SEP19-300-C,2019-04-02,ETH,27SEP19,300,C,0.051,79.16,4,161.02
ETH-27SEP19-300-C,2019-04-03,ETH,27SEP19,300,C,0.079,82.5,3,176.52
ETH-27SEP19-300-C,2019-04-04,ETH,27SEP19,300,C,0.07200000000000001,89.48,1,159.15
ETH-27SEP19-300-C,2019-04-07,ETH,27SEP19,300,C,0.079,84.54,1,173.39
ETH-27SEP19-300-C,2019-04-08,ETH,27SEP19,300,C,0.092,86.37,3,179.17
ETH-27SEP19-300-C,2019-04-09,ETH,27SEP19,300,C,0.081,83.4,1,175.59
ETH-27SEP19-300-C,2019-04-10,ETH,27SEP19,300,C,0.07400000000000001,77.62,1,180.92
ETH-27SEP19-300-C,2019-04-11,ETH,27SEP19,300,C,0.055999999999999994,80.19,1,165.45
ETH-27SEP19-300-C,2019-04-14,ETH,27SEP19,300,C,0.046,77.16,1,164.14
ETH-27SEP19-300-C,2019-04-17,ETH,27SEP19,300,C,0.048,77.9,4,166.25
ETH-27SEP19-300-C,2019-04-22,ETH,27SEP19,300,C,0.052000000000000005,77.98,2,172.51
ETH-27SEP19-300-C,2019-04-24,ETH,27SEP19,300,C,0.035,74.71,2,161.7
ETH-27SEP19-300-C,2019-04-28,ETH,27SEP19,300,C,0.028,74.82,2,155.15
ETH-27SEP19-300-C,2019-05-03,ETH,27SEP19,300,C,0.036000000000000004,75.93,3,166.62
ETH-27SEP19-300-C,2019-05-05,ETH,27SEP19,300,C,0.031,75.17,2,163.34
ETH-27SEP19-300-C,2019-05-07,ETH,27SEP19,300,C,0.044,81.57,8,166.67
ETH-27SEP19-300-C,2019-05-08,ETH,27SEP19,300,C,0.045,82.53,2,167.33
ETH-27SEP19-300-C,2019-05-09,ETH,27SEP19,300,C,0.044,81.53,4,169.4
ETH-27SEP19-300-C,2019-05-11,ETH,27SEP19,300,C,0.09,87.06,10,202.67
ETH-27SEP19-300-C,2019-05-12,ETH,27SEP19,300,C,0.094,89.66,1,202.19
BTC-22MAR19-4125-P,2019-03-13,BTC,22MAR19,4125,P,0.0785,51.67,1,3861.11
BTC-22MAR19-4125-P,2019-03-15,BTC,22MAR19,4125,P,0.0635,43.93,2,3899.36
BTC-22MAR19-4125-P,2019-03-16,BTC,22MAR19,4125,P,0.043,48.87,2,4004.48
BTC-22MAR19-4125-P,2019-03-17,BTC,22MAR19,4125,P,0.0485,52.07,3,3968.25
BTC-22MAR19-4125-P,2019-03-18,BTC,22MAR19,4125,P,0.0395,41.57,1,3992.34
BTC-22MAR19-4125-P,2019-03-20,BTC,22MAR19,4125,P,0.025,37.25,2,4032.14
BTC-22MAR19-4125-P,2019-03-21,BTC,22MAR19,4125,P,0.04,91.1,3,3973.99
BTC-24MAY19-8000-P,2019-05-11,BTC,24MAY19,8000,P,0.1745,83.52,3,6906.22
ETH-29MAR19-135-P,2019-03-21,ETH,29MAR19,135,P,0.04,66.63,4,134.78
ETH-29MAR19-135-P,2019-03-22,ETH,29MAR19,135,P,0.027000000000000003,56.73,5,136.46
ETH-29MAR19-135-P,2019-03-23,ETH,29MAR19,135,P,0.027000000000000003,61.42,4,135.83
ETH-29MAR19-135-P,2019-03-24,ETH,29MAR19,135,P,0.025,56.34,5,134.9
ETH-29MAR19-135-P,2019-03-25,ETH,29MAR19,135,P,0.03,59.07,8,133.08
ETH-29MAR19-135-P,2019-03-26,ETH,29MAR19,135,P,0.026,50.87,2,133.42
ETH-29MAR19-135-P,2019-03-27,ETH,29MAR19,135,P,0.005,66.52,13,139.21
ETH-29MAR19-135-P,2019-03-28,ETH,29MAR19,135,P,0.002,62.24,2,137.26
ETH-29MAR19-135-P,2019-03-29,ETH,29MAR19,135,P,0.001,91.18,1,138.02
ETH-12APR19-110-P,2019-04-01,ETH,12APR19,110,P,0.001,73.0,1,141.1
BTC-27DEC19-8000-P,2019-05-07,BTC,27DEC19,8000,P,0.457,63.94,1,5906.89
BTC-12APR19-4375-C,2019-03-29,BTC,12APR19,4375,C,0.009000000000000001,41.62,4,4081.75
BTC-12APR19-4375-C,2019-03-30,BTC,12APR19,4375,C,0.009000000000000001,43.83,7,4081.15
BTC-12APR19-4375-C,2019-03-31,BTC,12APR19,4375,C,0.0075,41.7,2,4087.89
BTC-12APR19-4375-C,2019-04-01,BTC,12APR19,4375,C,0.0075,39.47,2,4130.16
BTC-12APR19-4375-C,2019-04-02,BTC,12APR19,4375,C,0.112,74.27,11,4863.67
BTC-12APR19-4375-C,2019-04-03,BTC,12APR19,4375,C,0.183,97.22,12,5316.87
BTC-12APR19-4375-C,2019-04-04,BTC,12APR19,4375,C,0.1065,80.29,4,4833.16
BTC-12APR19-4375-C,2019-04-05,BTC,12APR19,4375,C,0.0005,0.0,3,5019.16
BTC-12APR19-4375-C,2019-04-07,BTC,12APR19,4375,C,0.16,0.0,2,5226.09
BTC-12APR19-4375-C,2019-04-10,BTC,12APR19,4375,C,0.19,186.81,2,5388.22
BTC-19APR19-4125-C,2019-04-07,BTC,19APR19,4125,C,0.20600000000000002,90.22,1,5161.91
BTC-19APR19-5750-P,2019-04-10,BTC,19APR19,5750,P,0.084,69.14,1,5395.65
BTC-19APR19-5750-P,2019-04-11,BTC,19APR19,5750,P,0.141,73.37,12,5067.62
BTC-19APR19-5750-P,2019-04-12,BTC,19APR19,5750,P,0.15,76.63,3,5023.81
BTC-19APR19-5750-P,2019-04-15,BTC,19APR19,5750,P,0.13,0.0,2,5085.92
BTC-19APR19-5750-P,2019-04-16,BTC,19APR19,5750,P,0.1,0.0,1,5199.8
BTC-28JUN19-4000-P,2019-02-14,BTC,28JUN19,4000,P,0.2245,56.19,1,3556.25
BTC-28JUN19-4000-P,2019-02-15,BTC,28JUN19,4000,P,0.2155,55.06,2,3577.48
BTC-28JUN19-4000-P,2019-02-16,BTC,28JUN19,4000,P,0.2095,55.6,3,3594.44
BTC-28JUN19-4000-P,2019-02-18,BTC,28JUN19,4000,P,0.156,56.83,4,3862.02
BTC-28JUN19-4000-P,2019-02-20,BTC,28JUN19,4000,P,0.14300000000000002,56.25,7,3925.36
BTC-28JUN19-4000-P,2019-02-21,BTC,28JUN19,4000,P,0.152,58.3,2,3888.02
BTC-28JUN19-4000-P,2019-02-22,BTC,28JUN19,4000,P,0.1455,58.96,4,3942.08
BTC-28JUN19-4000-P,2019-02-23,BTC,28JUN19,4000,P,0.1215,58.81,3,4115.94
BTC-28JUN19-4000-P,2019-02-24,BTC,28JUN19,4000,P,0.2005,62.64,2,3761.0
BTC-28JUN19-4000-P,2019-02-26,BTC,28JUN19,4000,P,0.1705,58.01,9,3795.86
BTC-28JUN19-4000-P,2019-02-28,BTC,28JUN19,4000,P,0.16,58.01,1,3848.69
BTC-28JUN19-4000-P,2019-03-01,BTC,28JUN19,4000,P,0.162,56.73,1,3798.67
BTC-28JUN19-4000-P,2019-03-02,BTC,28JUN19,4000,P,0.1585,55.63,1,3812.64
BTC-28JUN19-4000-P,2019-03-05,BTC,28JUN19,4000,P,0.165,58.2,2,3791.94
BTC-28JUN19-4000-P,2019-03-06,BTC,28JUN19,4000,P,0.153,57.66,6,3844.78
BTC-28JUN19-4000-P,2019-03-07,BTC,28JUN19,4000,P,0.1485,55.56,1,3838.12
BTC-28JUN19-4000-P,2019-03-08,BTC,28JUN19,4000,P,0.146,56.59,1,3869.32
BTC-28JUN19-4000-P,2019-03-10,BTC,28JUN19,4000,P,0.142,56.05,1,3888.5
BTC-28JUN19-4000-P,2019-03-11,BTC,28JUN19,4000,P,0.1445,54.82,1,3846.93
BTC-28JUN19-4000-P,2019-03-13,BTC,28JUN19,4000,P,0.1405,53.91,2,3858.82
BTC-28JUN19-4000-P,2019-03-14,BTC,28JUN19,4000,P,0.1455,55.62,1,3850.64
BTC-28JUN19-4000-P,2019-03-17,BTC,28JUN19,4000,P,0.121,54.62,4,3976.76
BTC-28JUN19-4000-P,2019-03-18,BTC,28JUN19,4000,P,0.1175,54.01,2,3995.42
BTC-28JUN19-4000-P,2019-03-19,BTC,28JUN19,4000,P,0.116,53.4,4,3983.49
BTC-28JUN19-4000-P,2019-03-20,BTC,28JUN19,4000,P,0.107,51.74,8,4028.41
BTC-28JUN19-4000-P,2019-03-21,BTC,28JUN19,4000,P,0.117,52.24,5,3963.55
BTC-28JUN19-4000-P,2019-03-22,BTC,28JUN19,4000,P,0.115,52.56,1,3981.85
BTC-28JUN19-4000-P,2019-03-23,BTC,28JUN19,4000,P,0.1145,53.09,1,3980.35
BTC-28JUN19-4000-P,2019-03-24,BTC,28JUN19,4000,P,0.1115,51.35,1,3970.22
BTC-28JUN19-4000-P,2019-03-26,BTC,28JUN19,4000,P,0.125,53.23,4,3912.09
BTC-28JUN19-4000-P,2019-03-27,BTC,28JUN19,4000,P,0.10800000000000001,52.54,4,4009.93
BTC-28JUN19-4000-P,2019-03-28,BTC,28JUN19,4000,P,0.1075,52.38,9,4009.4
BTC-28JUN19-4000-P,2019-03-29,BTC,28JUN19,4000,P,0.091,50.27,4,4082.92
BTC-28JUN19-4000-P,2019-03-30,BTC,28JUN19,4000,P,0.0905,50.0,4,4078.07
BTC-28JUN19-4000-P,2019-03-31,BTC,28JUN19,4000,P,0.08800000000000001,49.7,3,4092.69
BTC-28JUN19-4000-P,2019-04-01,BTC,28JUN19,4000,P,0.0885,51.23,13,4116.92
BTC-28JUN19-4000-P,2019-04-02,BTC,28JUN19,4000,P,0.0375,59.44,18,4895.09
BTC-28JUN19-4000-P,2019-04-03,BTC,28JUN19,4000,P,0.04,65.84,15,5007.82
BTC-28JUN19-4000-P,2019-04-04,BTC,28JUN19,4000,P,0.0475,66.7,1,4857.88
BTC-28JUN19-4000-P,2019-04-05,BTC,28JUN19,4000,P,0.0385,65.1,3,5001.37
BTC-28JUN19-4000-P,2019-04-06,BTC,28JUN19,4000,P,0.0325,64.73,1,5108.95
BTC-28JUN19-4000-P,2019-04-08,BTC,28JUN19,4000,P,0.0285,67.36,9,5261.77
BTC-28JUN19-4000-P,2019-04-09,BTC,28JUN19,4000,P,0.028999999999999998,66.04,6,5204.44
BTC-28JUN19-4000-P,2019-04-10,BTC,28JUN19,4000,P,0.022000000000000002,67.0,4,5436.28
BTC-28JUN19-4000-P,2019-04-11,BTC,28JUN19,4000,P,0.026000000000000002,58.93,4,5070.71
BTC-28JUN19-4000-P,2019-04-12,BTC,28JUN19,4000,P,0.025,58.99,1,5084.23
BTC-28JUN19-4000-P,2019-04-13,BTC,28JUN19,4000,P,0.0245,58.16,4,5079.08
BTC-28JUN19-4000-P,2019-04-14,BTC,28JUN19,4000,P,0.0235,60.5,32,5163.56
BTC-28JUN19-4000-P,2019-04-15,BTC,28JUN19,4000,P,0.025,58.37,5,5043.42
BTC-28JUN19-4000-P,2019-04-16,BTC,28JUN19,4000,P,0.024,61.01,4,5114.32
BTC-28JUN19-4000-P,2019-04-18,BTC,28JUN19,4000,P,0.017,59.67,1,5278.41
BTC-28JUN19-4000-P,2019-04-19,BTC,28JUN19,4000,P,0.0175,59.45,3,5247.73
BTC-28JUN19-4000-P,2019-04-20,BTC,28JUN19,4000,P,0.016,59.96,2,5308.09
BTC-28JUN19-4000-P,2019-04-21,BTC,28JUN19,4000,P,0.0135,57.78,1,5332.15
BTC-28JUN19-4000-P,2019-04-22,BTC,28JUN19,4000,P,0.014,60.43,11,5367.27
BTC-28JUN19-4000-P,2019-04-23,BTC,28JUN19,4000,P,0.012,63.84,26,5591.93
BTC-28JUN19-4000-P,2019-04-24,BTC,28JUN19,4000,P,0.012,63.56,1,5574.87
BTC-28JUN19-4000-P,2019-04-25,BTC,28JUN19,4000,P,0.0265,66.01,16,5105.14
BTC-28JUN19-4000-P,2019-04-26,BTC,28JUN19,4000,P,0.0215,61.33,5,5093.34
BTC-28JUN19-4000-P,2019-04-27,BTC,28JUN19,4000,P,0.0175,59.49,5,5165.12
BTC-28JUN19-4000-P,2019-04-28,BTC,28JUN19,4000,P,0.018000000000000002,60.81,5,5184.99
BTC-28JUN19-4000-P,2019-04-30,BTC,28JUN19,4000,P,0.015,60.26,5,5258.66
BTC-28JUN19-4000-P,2019-05-01,BTC,28JUN19,4000,P,0.015,61.17,4,5281.93
BTC-28JUN19-4000-P,2019-05-03,BTC,28JUN19,4000,P,0.0085,61.77,1,5579.67
BTC-28JUN19-4000-P,2019-05-05,BTC,28JUN19,4000,P,0.011,72.67,1,5735.82
BTC-28JUN19-4000-P,2019-05-06,BTC,28JUN19,4000,P,0.011,70.05,4,5626.48
BTC-28JUN19-4000-P,2019-05-07,BTC,28JUN19,4000,P,0.0095,72.05,6,5765.37
BTC-28JUN19-4000-P,2019-05-08,BTC,28JUN19,4000,P,0.0095,75.53,3,5901.29
BTC-28JUN19-4000-P,2019-05-09,BTC,28JUN19,4000,P,0.0085,77.86,1,6056.41
BTC-28JUN19-4000-P,2019-05-10,BTC,28JUN19,4000,P,0.006999999999999999,82.44,7,6370.66
BTC-28JUN19-4000-P,2019-05-11,BTC,28JUN19,4000,P,0.005,94.34,7,7076.91
BTC-28JUN19-4000-P,2019-05-12,BTC,28JUN19,4000,P,0.004,95.13,4,7323.95
BTC-27DEC19-13000-C,2019-04-04,BTC,27DEC19,13000,C,0.0165,66.04,2,5010.08
BTC-27DEC19-13000-C,2019-04-05,BTC,27DEC19,13000,C,0.031,75.58,4,5015.92
BTC-27DEC19-13000-C,2019-04-06,BTC,27DEC19,13000,C,0.042,79.55,2,5184.66
BTC-27DEC19-13000-C,2019-04-07,BTC,27DEC19,13000,C,0.047,82.8,3,5099.47
BTC-27DEC19-13000-C,2019-04-08,BTC,27DEC19,13000,C,0.039,77.94,2,5204.95
BTC-27DEC19-13000-C,2019-04-10,BTC,27DEC19,13000,C,0.034,73.56,3,5421.14
BTC-27DEC19-13000-C,2019-04-11,BTC,27DEC19,13000,C,0.0365,75.64,1,5341.86
BTC-27DEC19-13000-C,2019-04-12,BTC,27DEC19,13000,C,0.035,78.7,1,5041.79
BTC-27DEC19-13000-C,2019-04-13,BTC,27DEC19,13000,C,0.0535,88.04,2,5080.91
BTC-27DEC19-13000-C,2019-04-14,BTC,27DEC19,13000,C,0.036000000000000004,79.57,1,5075.78
BTC-27DEC19-13000-C,2019-04-17,BTC,27DEC19,13000,C,0.028,73.24,1,5229.93
BTC-27DEC19-13000-C,2019-04-21,BTC,27DEC19,13000,C,0.03,74.54,1,5296.11
BTC-27DEC19-13000-C,2019-04-22,BTC,27DEC19,13000,C,0.031,74.91,3,5318.1
BTC-27DEC19-13000-C,2019-04-23,BTC,27DEC19,13000,C,0.0335,74.04,3,5560.12
BTC-27DEC19-13000-C,2019-04-24,BTC,27DEC19,13000,C,0.032,74.74,3,5446.2
BTC-27DEC19-13000-C,2019-04-25,BTC,27DEC19,13000,C,0.023,74.61,3,5035.08
BTC-27DEC19-13000-C,2019-04-26,BTC,27DEC19,13000,C,0.027000000000000003,75.8,4,5100.38
BTC-27DEC19-13000-C,2019-04-27,BTC,27DEC19,13000,C,0.026,74.77,1,5157.05
BTC-27DEC19-13000-C,2019-04-28,BTC,27DEC19,13000,C,0.0255,75.14,3,5129.33
BTC-27DEC19-13000-C,2019-05-01,BTC,27DEC19,13000,C,0.029,75.81,1,5327.3
